,u,i,ts,label,idx
3653,110,479,1307332800.0,0.0,14145
3654,110,7525,1307332800.0,0.0,14146
3655,7525,110,1307332800.0,2.0,14174
3656,122,579,1307332800.0,2.0,14730
3657,579,122,1307332800.0,2.0,14755
3658,131,327,1307332800.0,2.0,15197
3659,676,131,1307332800.0,2.0,15228
3660,327,131,1307332800.0,2.0,15229
3661,141,2585,1307332800.0,2.0,15574
3662,2585,141,1307332800.0,2.0,15589
3663,168,778,1307332800.0,2.0,16577
3664,778,168,1307332800.0,2.0,16598
3665,241,170,1307332800.0,2.0,16639
3666,184,575,1307332800.0,2.0,17317
3667,184,1117,1307332800.0,2.0,17322
3668,184,1015,1307332800.0,2.0,17323
3669,184,1107,1307332800.0,2.0,17324
3670,184,676,1307332800.0,2.0,17326
3671,575,184,1307332800.0,2.0,17336
3672,676,184,1307332800.0,2.0,17337
3673,1117,184,1307332800.0,2.0,17338
3674,1015,184,1307332800.0,2.0,17339
3675,1107,184,1307332800.0,2.0,17340
3676,203,345,1307332800.0,2.0,17757
3677,241,203,1307332800.0,2.0,17767
3678,345,203,1307332800.0,2.0,17778
3679,241,211,1307332800.0,2.0,17922
3680,264,2581,1307332800.0,2.0,18931
3681,274,1613,1307332800.0,2.0,19037
3682,1613,274,1307332800.0,2.0,19044
3683,312,1445,1307332800.0,0.0,19543
3684,1445,312,1307332800.0,2.0,19549
3685,313,575,1307332800.0,0.0,19555
3686,2014,323,1307332800.0,2.0,19651
3687,324,1016,1307332800.0,2.0,19656
3688,324,721,1307332800.0,2.0,19657
3689,721,324,1307332800.0,2.0,19662
3690,2024,325,1307332800.0,2.0,19676
3691,327,342,1307332800.0,2.0,19692
3692,342,327,1307332800.0,2.0,19698
3693,341,609,1307332800.0,2.0,19852
3694,342,7571,1307332800.0,2.0,19876
3695,7571,342,1307332800.0,2.0,19886
3696,345,1107,1307332800.0,2.0,19920
3697,1107,345,1307332800.0,2.0,19924
3698,475,358,1307332800.0,2.0,20053
3699,384,581,1307332800.0,2.0,20306
3700,581,384,1307332800.0,2.0,20313
3701,407,1112,1307332800.0,2.0,20514
3702,1112,407,1307332800.0,2.0,20522
3703,1963,449,1307332800.0,2.0,20907
3704,478,609,1307332800.0,2.0,21093
3705,609,478,1307332800.0,2.0,21098
3706,7597,537,1307332800.0,1.0,21478
3707,541,2592,1307332800.0,2.0,21490
3708,2592,541,1307332800.0,2.0,21494
3709,562,2591,1307332800.0,2.0,21599
3710,2591,562,1307332800.0,2.0,21601
3711,569,926,1307332800.0,2.0,21625
3712,926,569,1307332800.0,2.0,21628
3713,579,728,1307332800.0,2.0,21683
3714,728,579,1307332800.0,2.0,21686
3715,2028,579,1307332800.0,2.0,21689
3716,617,1447,1307332800.0,2.0,21893
3717,617,672,1307332800.0,2.0,21894
3718,617,1009,1307332800.0,2.0,21895
3719,1447,617,1307332800.0,2.0,21896
3720,1009,617,1307332800.0,2.0,21897
3721,672,617,1307332800.0,2.0,21898
3722,7597,621,1307332800.0,1.0,21922
3723,677,1678,1307332800.0,2.0,22145
3724,1678,677,1307332800.0,2.0,22149
3725,713,728,1307332800.0,2.0,22316
3726,1677,713,1307332800.0,2.0,22320
3727,728,713,1307332800.0,2.0,22321
3728,717,2020,1307332800.0,2.0,22331
3729,2020,717,1307332800.0,2.0,22340
3730,7597,989,1307332800.0,1.0,23038
3731,1117,7565,1307332800.0,2.0,23219
3732,7565,1117,1307332800.0,1.0,23220
3733,7565,1662,1307332800.0,1.0,23670
3734,7565,1666,1307332800.0,1.0,23673
3735,7597,7565,1307332800.0,1.0,24162
3736,2,1249,1307419200.0,0.0,388
3737,1249,2,1307419200.0,2.0,871
3738,5,860,1307419200.0,0.0,1792
3739,5,1010,1307419200.0,0.0,1804
3740,5,424,1307419200.0,0.0,1805
3741,5,1679,1307419200.0,0.0,1873
3742,5,1011,1307419200.0,0.0,1874
3743,627,5,1307419200.0,2.0,1999
3744,1011,5,1307419200.0,2.0,2074
3745,860,5,1307419200.0,2.0,2142
3746,17,368,1307419200.0,0.0,5575
3747,17,1011,1307419200.0,0.0,5606
3748,368,17,1307419200.0,2.0,5688
3749,1011,17,1307419200.0,2.0,5718
3750,29,1675,1307419200.0,0.0,7642
3751,29,1450,1307419200.0,0.0,7674
3752,1675,29,1307419200.0,2.0,7689
3753,1450,29,1307419200.0,2.0,7715
3754,43,77,1307419200.0,0.0,9339
3755,77,43,1307419200.0,2.0,9400
3756,45,477,1307419200.0,2.0,9572
3757,477,45,1307419200.0,2.0,9615
3758,75,1260,1307419200.0,2.0,11948
3759,77,409,1307419200.0,2.0,12063
3760,77,912,1307419200.0,2.0,12064
3761,409,77,1307419200.0,2.0,12090
3762,912,77,1307419200.0,2.0,12091
3763,79,475,1307419200.0,2.0,12162
3764,475,79,1307419200.0,2.0,12211
3765,7565,91,1307419200.0,1.0,13094
3766,107,168,1307419200.0,2.0,13995
3767,107,562,1307419200.0,2.0,13996
3768,168,107,1307419200.0,2.0,14034
3769,562,107,1307419200.0,2.0,14035
3770,168,541,1307419200.0,2.0,16564
3771,168,448,1307419200.0,2.0,16565
3772,168,264,1307419200.0,2.0,16575
3773,168,383,1307419200.0,2.0,16576
3774,448,168,1307419200.0,2.0,16582
3775,541,168,1307419200.0,2.0,16595
3776,264,168,1307419200.0,2.0,16596
3777,383,168,1307419200.0,2.0,16597
3778,184,1983,1307419200.0,2.0,17321
3779,1448,184,1307419200.0,2.0,17332
3780,1983,184,1307419200.0,2.0,17335
3781,203,407,1307419200.0,2.0,17744
3782,241,7565,1307419200.0,2.0,18504
3783,253,728,1307419200.0,2.0,18698
3784,728,253,1307419200.0,2.0,18720
3785,284,323,1307419200.0,2.0,19181
3786,284,2026,1307419200.0,2.0,19183
3787,2026,284,1307419200.0,2.0,19190
3788,300,7565,1307419200.0,2.0,19384
3789,7565,300,1307419200.0,1.0,19395
3790,301,345,1307419200.0,2.0,19399
3791,301,7565,1307419200.0,2.0,19400
3792,345,301,1307419200.0,2.0,19405
3793,325,2584,1307419200.0,2.0,19666
3794,2584,325,1307419200.0,2.0,19683
3795,386,614,1307419200.0,2.0,20331
3796,614,386,1307419200.0,2.0,20337
3797,7565,407,1307419200.0,1.0,20519
3798,473,438,1307419200.0,2.0,20801
3799,449,1963,1307419200.0,2.0,20901
3800,451,7565,1307419200.0,2.0,20915
3801,7565,451,1307419200.0,1.0,20916
3802,477,2032,1307419200.0,2.0,21080
3803,2032,477,1307419200.0,2.0,21086
3804,479,7565,1307419200.0,2.0,21102
3805,7565,479,1307419200.0,1.0,21111
3806,480,7565,1307419200.0,2.0,21121
3807,7565,480,1307419200.0,1.0,21123
3808,505,2594,1307419200.0,2.0,21269
3809,2594,505,1307419200.0,2.0,21273
3810,515,2031,1307419200.0,2.0,21336
3811,2031,515,1307419200.0,2.0,21340
3812,1088,562,1307419200.0,2.0,21600
3813,7565,575,1307419200.0,1.0,21656
3814,580,620,1307419200.0,2.0,21690
3815,620,580,1307419200.0,2.0,21692
3816,613,617,1307419200.0,2.0,21856
3817,617,613,1307419200.0,2.0,21860
3818,676,1675,1307419200.0,2.0,22143
3819,677,2593,1307419200.0,2.0,22148
3820,2593,677,1307419200.0,2.0,22153
3821,1254,779,1307419200.0,2.0,22532
3822,912,1450,1307419200.0,2.0,22902
3823,1450,912,1307419200.0,2.0,22904
3824,2022,928,1307419200.0,2.0,22935
3825,995,1252,1307419200.0,2.0,23051
3826,1252,995,1307419200.0,2.0,23054
3827,1113,7499,1307419200.0,2.0,23209
3828,7499,1113,1307419200.0,2.0,23211
3829,1261,7565,1307419200.0,2.0,23392
3830,1445,7565,1307419200.0,2.0,23529
3831,7565,1445,1307419200.0,1.0,23530
3832,1671,7565,1307419200.0,2.0,23675
3833,7565,1671,1307419200.0,1.0,23676
3834,1994,1983,1307419200.0,2.0,23830
3835,7565,7499,1307419200.0,1.0,24125
3836,7520,7565,1307419200.0,2.0,24141
3837,7565,7520,1307419200.0,1.0,24142
3838,2,1252,1307505600.0,0.0,387
3839,2587,2,1307505600.0,2.0,868
3840,1118,2,1307505600.0,2.0,869
3841,301,2,1307505600.0,2.0,870
3842,5,579,1307505600.0,0.0,1843
3843,5,728,1307505600.0,0.0,1934
3844,579,5,1307505600.0,2.0,2031
3845,728,5,1307505600.0,2.0,2073
3846,12,328,1307505600.0,1.0,4352
3847,328,12,1307505600.0,2.0,4542
3848,17,150,1307505600.0,0.0,5541
3849,17,1665,1307505600.0,0.0,5552
3850,17,927,1307505600.0,0.0,5605
3851,150,17,1307505600.0,0.0,5645
3852,102,17,1307505600.0,2.0,5652
3853,1665,17,1307505600.0,2.0,5665
3854,927,17,1307505600.0,2.0,5717
3855,29,196,1307505600.0,0.0,7635
3856,29,131,1307505600.0,0.0,7637
3857,29,77,1307505600.0,0.0,7641
3858,29,103,1307505600.0,0.0,7654
3859,29,2605,1307505600.0,0.0,7672
3860,29,409,1307505600.0,0.0,7673
3861,196,29,1307505600.0,2.0,7683
3862,103,29,1307505600.0,2.0,7691
3863,2605,29,1307505600.0,2.0,7712
3864,77,29,1307505600.0,2.0,7713
3865,409,29,1307505600.0,2.0,7714
3866,32,132,1307505600.0,0.0,8069
3867,34,168,1307505600.0,2.0,8355
3868,34,2597,1307505600.0,2.0,8356
3869,168,34,1307505600.0,2.0,8471
3870,2597,34,1307505600.0,2.0,8472
3871,49,103,1307505600.0,2.0,9906
3872,103,49,1307505600.0,2.0,9971
3873,51,913,1307505600.0,2.0,10114
3874,51,444,1307505600.0,2.0,10136
3875,913,51,1307505600.0,2.0,10161
3876,444,51,1307505600.0,2.0,10179
3877,55,7565,1307505600.0,0.0,10472
3878,66,863,1307505600.0,2.0,11299
3879,66,110,1307505600.0,2.0,11300
3880,863,66,1307505600.0,2.0,11335
3881,110,66,1307505600.0,0.0,11336
3882,77,2038,1307505600.0,2.0,12046
3883,77,673,1307505600.0,2.0,12061
3884,77,481,1307505600.0,2.0,12062
3885,620,77,1307505600.0,2.0,12085
3886,679,77,1307505600.0,2.0,12086
3887,673,77,1307505600.0,2.0,12087
3888,481,77,1307505600.0,2.0,12088
3889,2038,77,1307505600.0,2.0,12089
3890,79,512,1307505600.0,2.0,12161
3891,512,79,1307505600.0,2.0,12210
3892,85,620,1307505600.0,2.0,12594
3893,264,85,1307505600.0,2.0,12624
3894,620,85,1307505600.0,2.0,12635
3895,90,2044,1307505600.0,2.0,12995
3896,90,3775,1307505600.0,2.0,13022
3897,90,370,1307505600.0,2.0,13023
3898,370,90,1307505600.0,2.0,13028
3899,3775,90,1307505600.0,1.0,13057
3900,2044,90,1307505600.0,2.0,13058
3901,1085,92,1307505600.0,2.0,13146
3902,103,1424,1307505600.0,2.0,13770
3903,1424,103,1307505600.0,2.0,13785
3904,110,168,1307505600.0,0.0,14138
3905,168,110,1307505600.0,2.0,14172
3906,408,110,1307505600.0,2.0,14173
3907,132,141,1307505600.0,0.0,15268
3908,132,655,1307505600.0,0.0,15269
3909,655,132,1307505600.0,2.0,15281
3910,139,7588,1307505600.0,0.0,15501
3911,168,184,1307505600.0,2.0,16563
3912,168,7565,1307505600.0,2.0,16566
3913,168,1265,1307505600.0,2.0,16567
3914,168,370,1307505600.0,2.0,16568
3915,168,620,1307505600.0,2.0,16569
3916,168,329,1307505600.0,2.0,16573
3917,168,1639,1307505600.0,2.0,16574
3918,7565,168,1307505600.0,1.0,16581
3919,1265,168,1307505600.0,2.0,16583
3920,1639,168,1307505600.0,2.0,16584
3921,620,168,1307505600.0,2.0,16585
3922,184,168,1307505600.0,2.0,16586
3923,370,168,1307505600.0,2.0,16592
3924,542,168,1307505600.0,2.0,16593
3925,329,168,1307505600.0,2.0,16594
3926,170,1246,1307505600.0,2.0,16617
3927,1246,170,1307505600.0,2.0,16633
3928,184,314,1307505600.0,2.0,17316
3929,184,7588,1307505600.0,2.0,17319
3930,184,300,1307505600.0,2.0,17320
3931,300,184,1307505600.0,2.0,17331
3932,314,184,1307505600.0,2.0,17334
3933,203,1969,1307505600.0,2.0,17747
3934,203,2599,1307505600.0,2.0,17756
3935,1969,203,1307505600.0,2.0,17766
3936,2599,203,1307505600.0,2.0,17777
3937,218,2042,1307505600.0,2.0,18052
3938,219,253,1307505600.0,2.0,18096
3939,253,219,1307505600.0,2.0,18106
3940,355,225,1307505600.0,2.0,18215
3941,1677,253,1307505600.0,2.0,18714
3942,274,576,1307505600.0,2.0,19036
3943,576,274,1307505600.0,2.0,19043
3944,284,2590,1307505600.0,2.0,19185
3945,323,284,1307505600.0,2.0,19188
3946,2590,284,1307505600.0,2.0,19192
3947,300,616,1307505600.0,2.0,19383
3948,300,328,1307505600.0,2.0,19388
3949,616,300,1307505600.0,2.0,19391
3950,328,300,1307505600.0,2.0,19394
3951,2034,301,1307505600.0,2.0,19408
3952,314,324,1307505600.0,2.0,19563
3953,314,930,1307505600.0,2.0,19564
3954,324,314,1307505600.0,2.0,19568
3955,930,314,1307505600.0,2.0,19569
3956,1016,324,1307505600.0,2.0,19660
3957,325,617,1307505600.0,2.0,19667
3958,617,325,1307505600.0,2.0,19675
3959,329,343,1307505600.0,2.0,19717
3960,329,2602,1307505600.0,2.0,19722
3961,671,329,1307505600.0,2.0,19733
3962,2602,329,1307505600.0,2.0,19734
3963,343,329,1307505600.0,2.0,19735
3964,343,1681,1307505600.0,2.0,19893
3965,343,2045,1307505600.0,2.0,19894
3966,343,664,1307505600.0,2.0,19897
3967,343,921,1307505600.0,2.0,19898
3968,1681,343,1307505600.0,2.0,19899
3969,2045,343,1307505600.0,2.0,19900
3970,664,343,1307505600.0,2.0,19901
3971,921,343,1307505600.0,2.0,19902
3972,344,919,1307505600.0,2.0,19907
3973,366,409,1307505600.0,2.0,20132
3974,409,366,1307505600.0,2.0,20139
3975,368,7588,1307505600.0,2.0,20155
3976,370,2043,1307505600.0,2.0,20177
3977,370,2035,1307505600.0,2.0,20178
3978,370,676,1307505600.0,2.0,20179
3979,2035,370,1307505600.0,2.0,20180
3980,2043,370,1307505600.0,2.0,20181
3981,676,370,1307505600.0,2.0,20182
3982,386,7565,1307505600.0,2.0,20329
3983,386,927,1307505600.0,2.0,20330
3984,927,386,1307505600.0,2.0,20335
3985,2037,407,1307505600.0,2.0,20521
3986,409,620,1307505600.0,2.0,20533
3987,620,409,1307505600.0,2.0,20540
3988,450,7588,1307505600.0,0.0,20908
3989,479,2604,1307505600.0,2.0,21104
3990,479,1676,1307505600.0,2.0,21105
3991,2604,479,1307505600.0,2.0,21114
3992,1676,479,1307505600.0,2.0,21115
3993,481,2039,1307505600.0,2.0,21128
3994,2039,481,1307505600.0,2.0,21132
3995,1108,481,1307505600.0,2.0,21133
3996,1680,511,1307505600.0,2.0,21319
3997,512,2038,1307505600.0,2.0,21320
3998,2038,512,1307505600.0,2.0,21323
3999,515,1433,1307505600.0,2.0,21335
4000,1433,515,1307505600.0,2.0,21344
4001,542,1263,1307505600.0,2.0,21497
4002,542,2027,1307505600.0,2.0,21501
4003,542,912,1307505600.0,2.0,21506
4004,1263,542,1307505600.0,2.0,21508
4005,912,542,1307505600.0,2.0,21516
4006,576,617,1307505600.0,2.0,21660
4007,576,2041,1307505600.0,2.0,21661
4008,576,2040,1307505600.0,2.0,21662
4009,617,576,1307505600.0,2.0,21668
4010,2041,576,1307505600.0,2.0,21669
4011,2040,576,1307505600.0,2.0,21670
4012,861,579,1307505600.0,2.0,21688
4013,613,677,1307505600.0,2.0,21855
4014,677,613,1307505600.0,2.0,21859
4015,620,863,1307505600.0,2.0,21910
4016,863,620,1307505600.0,2.0,21914
4017,655,2042,1307505600.0,2.0,22055
4018,2042,655,1307505600.0,2.0,22060
4019,677,1009,1307505600.0,2.0,22146
4020,1009,677,1307505600.0,2.0,22151
4021,678,930,1307505600.0,2.0,22154
4022,678,1009,1307505600.0,2.0,22156
4023,930,678,1307505600.0,2.0,22157
4024,1009,678,1307505600.0,2.0,22159
4025,713,1677,1307505600.0,2.0,22313
4026,728,995,1307505600.0,2.0,22376
4027,995,728,1307505600.0,2.0,22377
4028,779,1254,1307505600.0,2.0,22529
4029,785,1452,1307505600.0,2.0,22540
4030,1452,785,1307505600.0,2.0,22543
4031,863,7565,1307505600.0,2.0,22793
4032,7565,863,1307505600.0,1.0,22794
4033,924,2574,1307505600.0,2.0,22928
4034,2574,924,1307505600.0,2.0,22929
4035,1016,1014,1307505600.0,2.0,23085
4036,1015,1260,1307505600.0,2.0,23086
4037,1260,1015,1307505600.0,2.0,23087
4038,1119,7565,1307505600.0,2.0,23221
4039,1258,2588,1307505600.0,2.0,23388
4040,1258,2033,1307505600.0,2.0,23389
4041,2588,1258,1307505600.0,2.0,23390
4042,2033,1258,1307505600.0,2.0,23391
4043,2598,1410,1307505600.0,2.0,23500
4044,1439,7565,1307505600.0,2.0,23525
4045,7565,1439,1307505600.0,1.0,23526
4046,1452,1964,1307505600.0,2.0,23537
4047,1453,7571,1307505600.0,2.0,23539
4048,7571,1453,1307505600.0,2.0,23540
4049,1676,2033,1307505600.0,2.0,23679
4050,2033,1676,1307505600.0,2.0,23680
4051,1680,1979,1307505600.0,2.0,23681
4052,1956,1957,1307505600.0,2.0,23824
4053,1957,1956,1307505600.0,2.0,23825
4054,2,2587,1307592000.0,0.0,143
4055,3,313,1307592000.0,0.0,913
4056,5,313,1307592000.0,0.0,1789
4057,2025,5,1307592000.0,2.0,2072
4058,7,1451,1307592000.0,0.0,2643
4059,7,409,1307592000.0,0.0,2644
4060,1451,7,1307592000.0,2.0,2783
4061,409,7,1307592000.0,2.0,2784
4062,11,38,1307592000.0,0.0,3845
4063,38,11,1307592000.0,0.0,4007
4064,17,55,1307592000.0,0.0,5569
4065,17,7588,1307592000.0,0.0,5570
4066,17,2004,1307592000.0,0.0,5572
4067,55,17,1307592000.0,0.0,5653
4068,2004,17,1307592000.0,2.0,5685
4069,7588,17,1307592000.0,1.0,5757
4070,24,1457,1307592000.0,0.0,6779
4071,29,1456,1307592000.0,0.0,7639
4072,29,2603,1307592000.0,0.0,7640
4073,29,7565,1307592000.0,0.0,7643
4074,29,407,1307592000.0,0.0,7645
4075,1456,29,1307592000.0,2.0,7686
4076,7565,29,1307592000.0,1.0,7688
4077,2603,29,1307592000.0,2.0,7711
4078,38,313,1307592000.0,0.0,8828
4079,41,1629,1307592000.0,0.0,9145
4080,43,2580,1307592000.0,0.0,9338
4081,933,43,1307592000.0,2.0,9351
4082,46,313,1307592000.0,0.0,9640
4083,46,168,1307592000.0,0.0,9655
4084,49,476,1307592000.0,2.0,9936
4085,51,196,1307592000.0,2.0,10135
4086,196,51,1307592000.0,2.0,10178
4087,58,2596,1307592000.0,2.0,10678
4088,2553,58,1307592000.0,2.0,10728
4089,2596,58,1307592000.0,2.0,10729
4090,66,917,1307592000.0,2.0,11275
4091,66,787,1307592000.0,2.0,11298
4092,75,313,1307592000.0,2.0,11949
4093,77,2047,1307592000.0,2.0,12045
4094,77,241,1307592000.0,2.0,12050
4095,2047,77,1307592000.0,2.0,12084
4096,78,1119,1307592000.0,0.0,12100
4097,79,7565,1307592000.0,2.0,12193
4098,91,7565,1307592000.0,1.0,13064
4099,98,274,1307592000.0,2.0,13550
4100,274,98,1307592000.0,2.0,13572
4101,103,482,1307592000.0,2.0,13763
4102,109,2611,1307592000.0,2.0,14088
4103,109,1457,1307592000.0,2.0,14101
4104,109,2006,1307592000.0,2.0,14102
4105,1457,109,1307592000.0,2.0,14126
4106,2006,109,1307592000.0,2.0,14127
4107,2611,109,1307592000.0,2.0,14128
4108,110,450,1307592000.0,0.0,14133
4109,450,110,1307592000.0,0.0,14163
4110,120,385,1307592000.0,0.0,14653
4111,139,409,1307592000.0,0.0,15506
4112,859,154,1307592000.0,2.0,16151
4113,170,241,1307592000.0,2.0,16627
4114,184,7565,1307592000.0,2.0,17318
4115,196,676,1307592000.0,2.0,17617
4116,196,865,1307592000.0,2.0,17619
4117,196,276,1307592000.0,2.0,17620
4118,196,542,1307592000.0,2.0,17621
4119,196,409,1307592000.0,2.0,17623
4120,196,2607,1307592000.0,2.0,17624
4121,865,196,1307592000.0,2.0,17626
4122,676,196,1307592000.0,2.0,17627
4123,276,196,1307592000.0,2.0,17628
4124,542,196,1307592000.0,2.0,17629
4125,409,196,1307592000.0,2.0,17630
4126,2607,196,1307592000.0,2.0,17631
4127,203,241,1307592000.0,2.0,17748
4128,211,241,1307592000.0,2.0,17915
4129,227,1648,1307592000.0,2.0,18265
4130,1648,227,1307592000.0,2.0,18289
4131,241,409,1307592000.0,2.0,18505
4132,241,2525,1307592000.0,2.0,18506
4133,241,2006,1307592000.0,2.0,18507
4134,7565,241,1307592000.0,1.0,18508
4135,409,241,1307592000.0,2.0,18509
4136,2525,241,1307592000.0,2.0,18510
4137,2006,241,1307592000.0,2.0,18511
4138,253,1677,1307592000.0,2.0,18697
4139,274,672,1307592000.0,2.0,19034
4140,672,274,1307592000.0,2.0,19042
4141,276,7565,1307592000.0,2.0,19054
4142,276,1684,1307592000.0,2.0,19055
4143,276,865,1307592000.0,2.0,19057
4144,276,1122,1307592000.0,2.0,19064
4145,865,276,1307592000.0,2.0,19066
4146,1684,276,1307592000.0,2.0,19067
4147,1122,276,1307592000.0,2.0,19073
4148,283,787,1307592000.0,2.0,19169
4149,2048,301,1307592000.0,2.0,19406
4150,482,301,1307592000.0,2.0,19407
4151,716,313,1307592000.0,2.0,19561
4152,314,409,1307592000.0,2.0,19565
4153,314,1250,1307592000.0,2.0,19566
4154,409,314,1307592000.0,2.0,19570
4155,1250,314,1307592000.0,2.0,19571
4156,328,345,1307592000.0,2.0,19702
4157,328,1639,1307592000.0,2.0,19705
4158,345,328,1307592000.0,2.0,19709
4159,1639,328,1307592000.0,2.0,19710
4160,329,328,1307592000.0,2.0,19711
4161,329,1451,1307592000.0,2.0,19720
4162,329,409,1307592000.0,2.0,19721
4163,409,329,1307592000.0,2.0,19729
4164,1451,329,1307592000.0,2.0,19732
4165,344,1252,1307592000.0,2.0,19906
4166,1252,344,1307592000.0,2.0,19912
4167,355,7565,1307592000.0,2.0,20013
4168,7588,368,1307592000.0,1.0,20163
4169,7565,386,1307592000.0,1.0,20336
4170,387,7565,1307592000.0,2.0,20343
4171,408,1451,1307592000.0,2.0,20526
4172,409,7565,1307592000.0,2.0,20527
4173,409,468,1307592000.0,2.0,20531
4174,409,623,1307592000.0,2.0,20532
4175,7565,409,1307592000.0,1.0,20534
4176,468,409,1307592000.0,2.0,20538
4177,623,409,1307592000.0,2.0,20539
4178,442,515,1307592000.0,2.0,20824
4179,445,928,1307592000.0,2.0,20860
4180,445,1015,1307592000.0,2.0,20861
4181,445,785,1307592000.0,2.0,20862
4182,445,2049,1307592000.0,2.0,20864
4183,1015,445,1307592000.0,2.0,20871
4184,928,445,1307592000.0,2.0,20872
4185,1929,445,1307592000.0,2.0,20873
4186,2049,445,1307592000.0,2.0,20874
4187,449,1266,1307592000.0,2.0,20898
4188,1266,449,1307592000.0,2.0,20903
4189,7588,450,1307592000.0,1.0,20913
4190,476,1628,1307592000.0,2.0,21071
4191,1628,476,1307592000.0,2.0,21076
4192,479,1250,1307592000.0,2.0,21103
4193,1250,479,1307592000.0,2.0,21113
4194,481,7565,1307592000.0,2.0,21124
4195,7565,481,1307592000.0,1.0,21129
4196,510,1001,1307592000.0,2.0,21312
4197,515,2046,1307592000.0,2.0,21338
4198,515,1225,1307592000.0,2.0,21339
4199,2046,515,1307592000.0,2.0,21342
4200,1225,515,1307592000.0,2.0,21343
4201,542,1261,1307592000.0,2.0,21500
4202,1261,542,1307592000.0,2.0,21511
4203,579,861,1307592000.0,2.0,21684
4204,621,2010,1307592000.0,2.0,21917
4205,2010,621,1307592000.0,2.0,21920
4206,624,7565,1307592000.0,2.0,21937
4207,7565,624,1307592000.0,1.0,21939
4208,676,7565,1307592000.0,2.0,22142
4209,7565,676,1307592000.0,1.0,22144
4210,677,926,1307592000.0,2.0,22147
4211,920,677,1307592000.0,2.0,22150
4212,926,677,1307592000.0,2.0,22152
4213,679,2051,1307592000.0,2.0,22163
4214,2051,679,1307592000.0,2.0,22168
4215,785,1012,1307592000.0,2.0,22539
4216,1012,785,1307592000.0,2.0,22541
4217,7565,785,1307592000.0,1.0,22542
4218,786,7565,1307592000.0,2.0,22546
4219,7565,786,1307592000.0,1.0,22549
4220,787,917,1307592000.0,2.0,22551
4221,787,2600,1307592000.0,2.0,22552
4222,787,1451,1307592000.0,2.0,22553
4223,917,787,1307592000.0,2.0,22554
4224,2600,787,1307592000.0,2.0,22555
4225,854,7565,1307592000.0,2.0,22776
4226,7565,854,1307592000.0,1.0,22778
4227,865,1119,1307592000.0,2.0,22806
4228,1119,865,1307592000.0,2.0,22807
4229,7565,1119,1307592000.0,1.0,23222
4230,1120,7565,1307592000.0,2.0,23223
4231,7565,1120,1307592000.0,1.0,23224
4232,2609,1219,1307592000.0,2.0,23332
4233,1250,7499,1307592000.0,2.0,23372
4234,7499,1250,1307592000.0,2.0,23374
4235,1256,1639,1307592000.0,2.0,23387
4236,7565,1261,1307592000.0,1.0,23393
4237,1438,7565,1307592000.0,2.0,23522
4238,7565,1438,1307592000.0,1.0,23524
4239,1456,7565,1307592000.0,2.0,23541
4240,7565,1456,1307592000.0,1.0,23542
4241,1651,7565,1307592000.0,2.0,23655
4242,7565,1651,1307592000.0,1.0,23656
4243,1682,7565,1307592000.0,2.0,23683
4244,7565,1682,1307592000.0,1.0,23684
4245,7525,1684,1307592000.0,2.0,23685
4246,2050,7565,1307592000.0,2.0,23849
4247,7565,2050,1307592000.0,1.0,23850
4248,2608,7565,1307592000.0,2.0,23972
4249,7565,2608,1307592000.0,1.0,23973
4250,3,476,1307678400.0,0.0,1056
4251,11,841,1307678400.0,0.0,3976
